x,y,z,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,aggressiveness_diff_1,aggressiveness_diff_2,aggressiveness_diff_3,aggressiveness_diff_4,aggressiveness_diff_5,aggressiveness_diff_6,aggressiveness_diff_7,aggressiveness_diff_8,aggressiveness_diff_9,aggressiveness_diff_10,aggressiveness_diff_11,aggressiveness_diff_12,aggressiveness_diff_13,aggressiveness_diff_14,aggressiveness_diff_15,aggressiveness_diff_16,aggressiveness_diff_17,aggressiveness_diff_18,aggressiveness_diff_19,aggressiveness_diff_20,aggressiveness_diff_21,aggressiveness_diff_22,aggressiveness_diff_23,aggressiveness_diff_24,aggressiveness_diff_25,aggressiveness_diff_26,aggressiveness_diff_27,aggressiveness_diff_28,aggressiveness_diff_29,aggressiveness_diff_30,aggressiveness_diff_31,aggressiveness_diff_32,aggressiveness_diff_33,aggressiveness_diff_34,aggressiveness_diff_35,aggressiveness_diff_36,aggressiveness_diff_37,aggressiveness_diff_38,aggressiveness_diff_39,aggressiveness_diff_40,aggressiveness_diff_41,aggressiveness_diff_42,aggressiveness_diff_43,aggressiveness_diff_44,aggressiveness_diff_45,aggressiveness_diff_46,aggressiveness_diff_47,aggressiveness_diff_48,aggressiveness_diff_49,aggressiveness_diff_50,aggressiveness_diff_51,aggressiveness_diff_52,aggressiveness_diff_53,aggressiveness_diff_54,aggressiveness_diff_55,aggressiveness_diff_56,aggressiveness_diff_57,aggressiveness_diff_58,aggressiveness_diff_59,aggressiveness_diff_60,aggressiveness_diff_61,aggressiveness_diff_62,aggressiveness_diff_63,aggressiveness_diff_64,sentiment_diff_1,sentiment_diff_2,sentiment_diff_3,sentiment_diff_4,sentiment_diff_5,sentiment_diff_6,sentiment_diff_7,sentiment_diff_8,sentiment_diff_9,sentiment_diff_10,sentiment_diff_11,sentiment_diff_12,sentiment_diff_13,sentiment_diff_14,sentiment_diff_15,sentiment_diff_16,sentiment_diff_17,sentiment_diff_18,sentiment_diff_19,sentiment_diff_20,sentiment_diff_21,sentiment_diff_22,sentiment_diff_23,sentiment_diff_24,sentiment_diff_25,sentiment_diff_26,sentiment_diff_27,sentiment_diff_28,sentiment_diff_29,sentiment_diff_30,sentiment_diff_31,sentiment_diff_32,sentiment_diff_33,sentiment_diff_34,sentiment_diff_35,sentiment_diff_36,sentiment_diff_37,sentiment_diff_38,sentiment_diff_39,sentiment_diff_40,sentiment_diff_41,sentiment_diff_42,sentiment_diff_43,sentiment_diff_44,sentiment_diff_45,sentiment_diff_46,sentiment_diff_47,sentiment_diff_48,sentiment_diff_49,sentiment_diff_50,sentiment_diff_51,sentiment_diff_52,sentiment_diff_53,sentiment_diff_54,sentiment_diff_55,sentiment_diff_56,sentiment_diff_57,sentiment_diff_58,sentiment_diff_59,sentiment_diff_60,sentiment_diff_61,sentiment_diff_62,sentiment_diff_63,sentiment_diff_64,stance_diff_1,stance_diff_2,stance_diff_3,stance_diff_4,stance_diff_5,stance_diff_6,stance_diff_7,stance_diff_8,stance_diff_9,stance_diff_10,stance_diff_11,stance_diff_12,stance_diff_13,stance_diff_14,stance_diff_15,stance_diff_16,stance_diff_17,stance_diff_18,stance_diff_19,stance_diff_20,stance_diff_21,stance_diff_22,stance_diff_23,stance_diff_24,stance_diff_25,stance_diff_26,stance_diff_27,stance_diff_28,stance_diff_29,stance_diff_30,stance_diff_31,stance_diff_32,stance_diff_33,stance_diff_34,stance_diff_35,stance_diff_36,stance_diff_37,stance_diff_38,stance_diff_39,stance_diff_40,stance_diff_41,stance_diff_42,stance_diff_43,stance_diff_44,stance_diff_45,stance_diff_46,stance_diff_47,stance_diff_48,stance_diff_49,stance_diff_50,stance_diff_51,stance_diff_52,stance_diff_53,stance_diff_54,stance_diff_55,stance_diff_56,stance_diff_57,stance_diff_58,stance_diff_59,stance_diff_60,stance_diff_61,stance_diff_62,stance_diff_63,stance_diff_64
-0.5775796934337123,0.5464191548533537,0.6064880913442289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.6190476190476191,0.0,0.0,0.0,-0.42857142857142855,0.2,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.6190476190476191,0.0,0.0,-1.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.013468013468013462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051031247774759925,0.12844196458815837,0.0,0.0,0.0,-0.45332925593512396,0.49445035288413364,0.0,0.0,0.0,0.0,0.0,0.265390721932227,-0.1385947972284423,0.0,0.0,0.0,0.2961733356339591,0.0,0.0,0.48172062149237077,0.0,0.0,0.0,0.0,-0.6961201207101345,0.0,0.0,0.0,-0.3918790856520334,0.09902894211942855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761905,0.0,0.0,0.0,-0.2142857142857143,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,-0.08333333333333333,-0.8333333333333333,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,-0.08417508417508424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6221224136341287,0.7398418121883039,-0.2561206656870397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,-1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06254657775847423,0.0,0.0,0.0,0.0,0.49445035288413364,0.0,0.005747383379936188,0.0,0.0,0.0,0.5799250578918155,-0.5999593716091578,0.0,0.0,0.0,0.06957159217675521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6961201207101345,0.0,0.0,0.0,0.0,0.001246573988257657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428572,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.1,-1.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,-0.01333333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7372811603060799,0.4023126645838132,-0.5427347515805419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9642857142857143,0.0,0.0,0.0,1.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.5,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.8,-0.3273657289002557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04276367153113798,0.0,0.0,0.780108198416233,-0.49773089754316535,1.059083555960655,0.0,0.0,0.0,0.0,0.0,0.2589420173689802,0.09192501362110625,0.0,0.0,0.0,-0.3695368650553804,-0.908349421318372,0.0,-0.7530016919215521,0.0,0.0,0.0,0.0,-0.35093121891967827,0.0,0.0,0.0,-0.4881600825707118,-0.01934702483540686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386176192680995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892857142857143,0.0,0.0,0.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,0.0,0.0,-0.33333333333333337,0.75,0.0,0.0,0.0,0.09090909090909091,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.06649616368286448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2948959986070435,-0.895877193446391,0.3323257502333702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.7619047619047619,0.0,0.0,0.0,-0.42857142857142855,0.2,0.0,0.0,0.0,0.0,0.0,-0.23076923076923078,0.0,0.0,0.0,0.0,-0.5357142857142857,0.0,0.0,-1.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.013468013468013462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051031247774759925,0.11113580734154359,0.0,0.0,0.0,-0.45332925593512396,0.49445035288413364,0.0,0.0,0.0,0.0,0.0,0.29110139113466676,-0.1385947972284423,0.0,0.0,0.0,0.32903263378469716,0.0,0.0,0.48172062149237077,0.0,0.0,-0.4190807309865952,0.0,-0.6961201207101345,0.0,0.0,0.0,-0.3918790856520334,0.09902894211942855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,-0.2142857142857143,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,-0.15384615384615385,-0.8333333333333333,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,-1.0,0.0,0.0,0.5,0.0,-0.75,0.0,0.0,0.0,0.0,-0.08417508417508424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3548842754978491,0.7572527223239213,0.5482932295199138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.23076923076923078,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-1.6363636363636362,0.0,0.0,0.0,0.0,-0.8809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051031247774759925,0.12238971156133825,0.0,0.0,0.0,0.0,0.49445035288413364,0.0,0.0,0.0,0.0,0.0,0.5323791817222667,-0.5999593716091578,0.0,0.0,0.0,0.1808166330997906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6961201207101345,0.0,0.0,0.0,0.0,0.0038196067448918597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06410256410256412,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0314598519411149,0.9240106308826234,0.3810703763502741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31746031746031744,0.0,0.0,0.6666666666666667,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,-1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,1.2,-0.3141025641025641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06661605020225364,0.0,0.0,0.8596666813453038,-0.23882466354243684,0.9711392656683923,0.0,0.0,0.0,0.0,0.0,0.2666184666601859,-0.128944544024901,0.0,0.0,0.0,-0.45996973377250483,-1.0635292247017225,0.0,-0.82251077002022,0.0,0.0,0.0,0.0,-0.007944596326634981,0.0,0.0,0.0,0.1203109427722295,-0.05941163284442559,0.0,0.0,-0.15146347014702755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4929452772617341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.0,0.0,-0.3333333333333333,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.11538461538461536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44961916017626885,-0.8441883453712431,-0.29187094466861435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854055696368217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502414497578144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9040444365580876,0.0,0.0,0.0,0.0,0.2933015592420302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6649670330938601,-0.6421511994755047,-0.3813930805750413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585005927483241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2410982237376327,-0.9691536592455202,0.05111586135023659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.0,-2.0,0.6785714285714286,0.3,0.0,0.0,0.0,0.0,-2.0,1.6363636363636362,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.011904761904761918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29687577896118167,0.09401720923522847,0.0,0.0,-0.5605812625825405,0.08001737270809353,-0.35894920799613,0.0,0.0,0.0,0.0,1.1574384526835546,0.11855270913415829,-0.2026678972774082,0.0,0.0,0.0,-0.2080435463844405,-0.3118698481994016,0.0,-0.4975596128700272,0.0,0.0,-0.8080660634120305,0.0,-0.12194015161439231,0.0,0.0,0.0,0.0,-0.2631367035735537,0.0,0.0,-0.062401450610160725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.18571428571428575,0.0,0.0,0.0,-0.2857142857142857,0.8,0.0,0.0,0.0,0.0,1.3333333333333333,-0.4,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,-0.16071428571428575,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24620193222014222,-0.9581988999223626,0.1457376984813556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5721930157343547,0.0,0.0,0.0,0.6749723910808563,-0.09327399882872905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07882150034474006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200664396882057,0.0,0.0,0.0,0.0,0.04235321150378345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
